,config,time,commit_num
35194,sudo lrzip -z -L 9 -w 81 -N 4 -p 3,391.46,35
35195,sudo lrzip -z -L 9 -w 81 -N 4 -p 4,363.4,35
35196,sudo lrzip -z -L 9 -w 81 -N 12 -p 1,814.0,35
35197,sudo lrzip -z -L 9 -w 81 -N 12 -p 2,473.63,35
35198,sudo lrzip -z -L 9 -w 81 -N 12 -p 3,392.02,35
35199,sudo lrzip -z -L 9 -w 81 -N 12 -p 4,366.59,35
35200,sudo lrzip -b -L 8 -w 1 -N -20 -p 1,25.46,35
35201,sudo lrzip -b -L 8 -w 1 -N -20 -p 2,20.44,35
35202,sudo lrzip -b -L 8 -w 1 -N -20 -p 3,20.8,35
35203,sudo lrzip -b -L 8 -w 1 -N -20 -p 4,19.62,35
35204,sudo lrzip -b -L 8 -w 1 -N -12 -p 1,25.46,35
35205,sudo lrzip -b -L 8 -w 1 -N -12 -p 2,20.75,35
35206,sudo lrzip -b -L 8 -w 1 -N -12 -p 3,20.61,35
35207,sudo lrzip -b -L 8 -w 1 -N -12 -p 4,19.39,35
35208,sudo lrzip -b -L 8 -w 1 -N -4 -p 1,25.48,35
35209,sudo lrzip -b -L 8 -w 1 -N -4 -p 2,20.72,35
35210,sudo lrzip -b -L 8 -w 1 -N -4 -p 3,20.33,35
35211,sudo lrzip -b -L 8 -w 1 -N -4 -p 4,19.41,35
35212,sudo lrzip -b -L 8 -w 1 -N 4 -p 1,25.96,35
35213,sudo lrzip -b -L 8 -w 1 -N 4 -p 2,20.66,35
35214,sudo lrzip -b -L 8 -w 1 -N 4 -p 3,20.42,35
35215,sudo lrzip -b -L 8 -w 1 -N 4 -p 4,19.08,35
35216,sudo lrzip -b -L 8 -w 1 -N 12 -p 1,26.02,35
35217,sudo lrzip -b -L 8 -w 1 -N 12 -p 2,21.2,35
35218,sudo lrzip -b -L 8 -w 1 -N 12 -p 3,20.27,35
35219,sudo lrzip -b -L 8 -w 1 -N 12 -p 4,19.15,35
35220,sudo lrzip -b -L 8 -w 21 -N -20 -p 1,32.79,35
35221,sudo lrzip -b -L 8 -w 21 -N -20 -p 2,21.49,35
35222,sudo lrzip -b -L 8 -w 21 -N -20 -p 3,17.15,35
35223,sudo lrzip -b -L 8 -w 21 -N -20 -p 4,16.42,35
35224,sudo lrzip -b -L 8 -w 21 -N -12 -p 1,32.75,35
35225,sudo lrzip -b -L 8 -w 21 -N -12 -p 2,19.23,35
35226,sudo lrzip -b -L 8 -w 21 -N -12 -p 3,17.98,35
35227,sudo lrzip -b -L 8 -w 21 -N -12 -p 4,16.48,35
35228,sudo lrzip -b -L 8 -w 21 -N -4 -p 1,32.85,35
35229,sudo lrzip -b -L 8 -w 21 -N -4 -p 2,19.48,35
35230,sudo lrzip -b -L 8 -w 21 -N -4 -p 3,18.11,35
35231,sudo lrzip -b -L 8 -w 21 -N -4 -p 4,16.68,35
35232,sudo lrzip -b -L 8 -w 21 -N 4 -p 1,32.8,35
35233,sudo lrzip -b -L 8 -w 21 -N 4 -p 2,20.06,35
35234,sudo lrzip -b -L 8 -w 21 -N 4 -p 3,17.92,35
35235,sudo lrzip -b -L 8 -w 21 -N 4 -p 4,16.91,35
35236,sudo lrzip -b -L 8 -w 21 -N 12 -p 1,32.87,35
35237,sudo lrzip -b -L 8 -w 21 -N 12 -p 2,19.32,35
35238,sudo lrzip -b -L 8 -w 21 -N 12 -p 3,17.66,35
35239,sudo lrzip -b -L 8 -w 21 -N 12 -p 4,16.25,35
35240,sudo lrzip -b -L 8 -w 41 -N -20 -p 1,32.81,35
35241,sudo lrzip -b -L 8 -w 41 -N -20 -p 2,19.81,35
35242,sudo lrzip -b -L 8 -w 41 -N -20 -p 3,17.05,35
35243,sudo lrzip -b -L 8 -w 41 -N -20 -p 4,16.47,35
35244,sudo lrzip -b -L 8 -w 41 -N -12 -p 1,32.8,35
35245,sudo lrzip -b -L 8 -w 41 -N -12 -p 2,19.37,35
35246,sudo lrzip -b -L 8 -w 41 -N -12 -p 3,17.96,35
35247,sudo lrzip -b -L 8 -w 41 -N -12 -p 4,16.11,35
35248,sudo lrzip -b -L 8 -w 41 -N -4 -p 1,32.81,35
35249,sudo lrzip -b -L 8 -w 41 -N -4 -p 2,19.4,35
35250,sudo lrzip -b -L 8 -w 41 -N -4 -p 3,18.04,35
35251,sudo lrzip -b -L 8 -w 41 -N -4 -p 4,16.7,35
35252,sudo lrzip -b -L 8 -w 41 -N 4 -p 1,32.75,35
35253,sudo lrzip -b -L 8 -w 41 -N 4 -p 2,19.92,35
35254,sudo lrzip -b -L 8 -w 41 -N 4 -p 3,18.13,35
35255,sudo lrzip -b -L 8 -w 41 -N 4 -p 4,16.44,35
35256,sudo lrzip -b -L 8 -w 41 -N 12 -p 1,32.83,35
35257,sudo lrzip -b -L 8 -w 41 -N 12 -p 2,19.36,35
35258,sudo lrzip -b -L 8 -w 41 -N 12 -p 3,17.12,35
35259,sudo lrzip -b -L 8 -w 41 -N 12 -p 4,16.96,35
35260,sudo lrzip -b -L 8 -w 61 -N -20 -p 1,32.79,35
35261,sudo lrzip -b -L 8 -w 61 -N -20 -p 2,19.41,35
35262,sudo lrzip -b -L 8 -w 61 -N -20 -p 3,18.13,35
35263,sudo lrzip -b -L 8 -w 61 -N -20 -p 4,16.66,35
35264,sudo lrzip -b -L 8 -w 61 -N -12 -p 1,32.7,35
35265,sudo lrzip -b -L 8 -w 61 -N -12 -p 2,19.36,35
35266,sudo lrzip -b -L 8 -w 61 -N -12 -p 3,17.55,35
35267,sudo lrzip -b -L 8 -w 61 -N -12 -p 4,16.56,35
35268,sudo lrzip -b -L 8 -w 61 -N -4 -p 1,32.83,35
35269,sudo lrzip -b -L 8 -w 61 -N -4 -p 2,20.91,35
35270,sudo lrzip -b -L 8 -w 61 -N -4 -p 3,17.71,35
35271,sudo lrzip -b -L 8 -w 61 -N -4 -p 4,16.47,35
35272,sudo lrzip -b -L 8 -w 61 -N 4 -p 1,32.83,35
35273,sudo lrzip -b -L 8 -w 61 -N 4 -p 2,19.5,35
35274,sudo lrzip -b -L 8 -w 61 -N 4 -p 3,17.95,35
35275,sudo lrzip -b -L 8 -w 61 -N 4 -p 4,16.63,35
35276,sudo lrzip -b -L 8 -w 61 -N 12 -p 1,32.78,35
35277,sudo lrzip -b -L 8 -w 61 -N 12 -p 2,19.55,35
35278,sudo lrzip -b -L 8 -w 61 -N 12 -p 3,17.94,35
35279,sudo lrzip -b -L 8 -w 61 -N 12 -p 4,16.42,35
35280,sudo lrzip -b -L 8 -w 81 -N -20 -p 1,32.75,35
35281,sudo lrzip -b -L 8 -w 81 -N -20 -p 2,19.49,35
35282,sudo lrzip -b -L 8 -w 81 -N -20 -p 3,18.16,35
35283,sudo lrzip -b -L 8 -w 81 -N -20 -p 4,16.18,35
35284,sudo lrzip -b -L 8 -w 81 -N -12 -p 1,32.77,35
35285,sudo lrzip -b -L 8 -w 81 -N -12 -p 2,19.48,35
35286,sudo lrzip -b -L 8 -w 81 -N -12 -p 3,17.97,35
35287,sudo lrzip -b -L 8 -w 81 -N -12 -p 4,16.89,35
35288,sudo lrzip -b -L 8 -w 81 -N -4 -p 1,32.77,35
35289,sudo lrzip -b -L 8 -w 81 -N -4 -p 2,21.33,35
35290,sudo lrzip -b -L 8 -w 81 -N -4 -p 3,18.57,35
35291,sudo lrzip -b -L 8 -w 81 -N -4 -p 4,16.71,35
35292,sudo lrzip -b -L 8 -w 81 -N 4 -p 1,32.75,35
35293,sudo lrzip -b -L 8 -w 81 -N 4 -p 2,22.23,35
35294,sudo lrzip -b -L 8 -w 81 -N 4 -p 3,17.37,35
35295,sudo lrzip -b -L 8 -w 81 -N 4 -p 4,16.24,35
35296,sudo lrzip -b -L 8 -w 81 -N 12 -p 1,32.76,35
35297,sudo lrzip -b -L 8 -w 81 -N 12 -p 2,21.18,35
35298,sudo lrzip -b -L 8 -w 81 -N 12 -p 3,18.07,35
35299,sudo lrzip -b -L 8 -w 81 -N 12 -p 4,16.15,35
35300,sudo lrzip -b -L 9 -w 1 -N -20 -p 1,27.07,35
35301,sudo lrzip -b -L 9 -w 1 -N -20 -p 2,23.94,35
35302,sudo lrzip -b -L 9 -w 1 -N -20 -p 3,23.83,35
35303,sudo lrzip -b -L 9 -w 1 -N -20 -p 4,23.36,35
35304,sudo lrzip -b -L 9 -w 1 -N -12 -p 1,26.94,35
35305,sudo lrzip -b -L 9 -w 1 -N -12 -p 2,24.11,35
35306,sudo lrzip -b -L 9 -w 1 -N -12 -p 3,24.02,35
35307,sudo lrzip -b -L 9 -w 1 -N -12 -p 4,23.44,35
35308,sudo lrzip -b -L 9 -w 1 -N -4 -p 1,26.88,35
35309,sudo lrzip -b -L 9 -w 1 -N -4 -p 2,24.19,35
35310,sudo lrzip -b -L 9 -w 1 -N -4 -p 3,23.75,35
35311,sudo lrzip -b -L 9 -w 1 -N -4 -p 4,23.51,35
35312,sudo lrzip -b -L 9 -w 1 -N 4 -p 1,27.24,35
35313,sudo lrzip -b -L 9 -w 1 -N 4 -p 2,24.11,35
35314,sudo lrzip -b -L 9 -w 1 -N 4 -p 3,23.72,35
35315,sudo lrzip -b -L 9 -w 1 -N 4 -p 4,23.24,35
35316,sudo lrzip -b -L 9 -w 1 -N 12 -p 1,28.05,35
35317,sudo lrzip -b -L 9 -w 1 -N 12 -p 2,23.7,35
35318,sudo lrzip -b -L 9 -w 1 -N 12 -p 3,23.71,35
35319,sudo lrzip -b -L 9 -w 1 -N 12 -p 4,23.07,35
35320,sudo lrzip -b -L 9 -w 21 -N -20 -p 1,34.76,35
35321,sudo lrzip -b -L 9 -w 21 -N -20 -p 2,21.14,35
35322,sudo lrzip -b -L 9 -w 21 -N -20 -p 3,20.4,35
35323,sudo lrzip -b -L 9 -w 21 -N -20 -p 4,18.6,35
35324,sudo lrzip -b -L 9 -w 21 -N -12 -p 1,34.79,35
35325,sudo lrzip -b -L 9 -w 21 -N -12 -p 2,21.13,35
35326,sudo lrzip -b -L 9 -w 21 -N -12 -p 3,19.82,35
35327,sudo lrzip -b -L 9 -w 21 -N -12 -p 4,17.78,35
35328,sudo lrzip -b -L 9 -w 21 -N -4 -p 1,34.71,35
35329,sudo lrzip -b -L 9 -w 21 -N -4 -p 2,21.9,35
35330,sudo lrzip -b -L 9 -w 21 -N -4 -p 3,20.33,35
35331,sudo lrzip -b -L 9 -w 21 -N -4 -p 4,18.05,35
35332,sudo lrzip -b -L 9 -w 21 -N 4 -p 1,34.66,35
35333,sudo lrzip -b -L 9 -w 21 -N 4 -p 2,21.13,35
35334,sudo lrzip -b -L 9 -w 21 -N 4 -p 3,20.87,35
35335,sudo lrzip -b -L 9 -w 21 -N 4 -p 4,18.14,35
35336,sudo lrzip -b -L 9 -w 21 -N 12 -p 1,34.6,35
35337,sudo lrzip -b -L 9 -w 21 -N 12 -p 2,21.02,35
35338,sudo lrzip -b -L 9 -w 21 -N 12 -p 3,19.39,35
35339,sudo lrzip -b -L 9 -w 21 -N 12 -p 4,19.44,35
35340,sudo lrzip -b -L 9 -w 41 -N -20 -p 1,34.7,35
35341,sudo lrzip -b -L 9 -w 41 -N -20 -p 2,21.04,35
35342,sudo lrzip -b -L 9 -w 41 -N -20 -p 3,19.86,35
35343,sudo lrzip -b -L 9 -w 41 -N -20 -p 4,18.13,35
35344,sudo lrzip -b -L 9 -w 41 -N -12 -p 1,34.66,35
35345,sudo lrzip -b -L 9 -w 41 -N -12 -p 2,21.44,35
35346,sudo lrzip -b -L 9 -w 41 -N -12 -p 3,20.15,35
35347,sudo lrzip -b -L 9 -w 41 -N -12 -p 4,18.66,35
35348,sudo lrzip -b -L 9 -w 41 -N -4 -p 1,34.77,35
35349,sudo lrzip -b -L 9 -w 41 -N -4 -p 2,21.78,35
35350,sudo lrzip -b -L 9 -w 41 -N -4 -p 3,19.88,35
35351,sudo lrzip -b -L 9 -w 41 -N -4 -p 4,18.52,35
35352,sudo lrzip -b -L 9 -w 41 -N 4 -p 1,35.98,35
35353,sudo lrzip -b -L 9 -w 41 -N 4 -p 2,21.32,35
35354,sudo lrzip -b -L 9 -w 41 -N 4 -p 3,20.0,35
35355,sudo lrzip -b -L 9 -w 41 -N 4 -p 4,18.22,35
35356,sudo lrzip -b -L 9 -w 41 -N 12 -p 1,34.73,35
35357,sudo lrzip -b -L 9 -w 41 -N 12 -p 2,21.38,35
35358,sudo lrzip -b -L 9 -w 41 -N 12 -p 3,19.76,35
35359,sudo lrzip -b -L 9 -w 41 -N 12 -p 4,18.25,35
35360,sudo lrzip -b -L 9 -w 61 -N -20 -p 1,34.7,35
35361,sudo lrzip -b -L 9 -w 61 -N -20 -p 2,21.1,35
35362,sudo lrzip -b -L 9 -w 61 -N -20 -p 3,19.89,35
35363,sudo lrzip -b -L 9 -w 61 -N -20 -p 4,18.95,35
35364,sudo lrzip -b -L 9 -w 61 -N -12 -p 1,34.67,35
35365,sudo lrzip -b -L 9 -w 61 -N -12 -p 2,21.17,35
35366,sudo lrzip -b -L 9 -w 61 -N -12 -p 3,20.51,35
35367,sudo lrzip -b -L 9 -w 61 -N -12 -p 4,18.47,35
35368,sudo lrzip -b -L 9 -w 61 -N -4 -p 1,34.62,35
35369,sudo lrzip -b -L 9 -w 61 -N -4 -p 2,21.08,35
35370,sudo lrzip -b -L 9 -w 61 -N -4 -p 3,20.04,35
35371,sudo lrzip -b -L 9 -w 61 -N -4 -p 4,18.83,35
35372,sudo lrzip -b -L 9 -w 61 -N 4 -p 1,34.63,35
35373,sudo lrzip -b -L 9 -w 61 -N 4 -p 2,21.01,35
35374,sudo lrzip -b -L 9 -w 61 -N 4 -p 3,18.72,35
35375,sudo lrzip -b -L 9 -w 61 -N 4 -p 4,17.77,35
35376,sudo lrzip -b -L 9 -w 61 -N 12 -p 1,34.65,35
35377,sudo lrzip -b -L 9 -w 61 -N 12 -p 2,21.62,35
35378,sudo lrzip -b -L 9 -w 61 -N 12 -p 3,19.96,35
35379,sudo lrzip -b -L 9 -w 61 -N 12 -p 4,18.29,35
35380,sudo lrzip -b -L 9 -w 81 -N -20 -p 1,34.71,35
35381,sudo lrzip -b -L 9 -w 81 -N -20 -p 2,21.61,35
35382,sudo lrzip -b -L 9 -w 81 -N -20 -p 3,20.1,35
35383,sudo lrzip -b -L 9 -w 81 -N -20 -p 4,18.43,35
35384,sudo lrzip -b -L 9 -w 81 -N -12 -p 1,34.72,35
35385,sudo lrzip -b -L 9 -w 81 -N -12 -p 2,23.22,35
35386,sudo lrzip -b -L 9 -w 81 -N -12 -p 3,20.32,35
35387,sudo lrzip -b -L 9 -w 81 -N -12 -p 4,18.84,35
35388,sudo lrzip -b -L 9 -w 81 -N -4 -p 1,34.74,35
35389,sudo lrzip -b -L 9 -w 81 -N -4 -p 2,21.17,35
35390,sudo lrzip -b -L 9 -w 81 -N -4 -p 3,19.7,35
35391,sudo lrzip -b -L 9 -w 81 -N -4 -p 4,18.52,35
35392,sudo lrzip -b -L 9 -w 81 -N 4 -p 1,34.63,35
35393,sudo lrzip -b -L 9 -w 81 -N 4 -p 2,21.7,35
35394,sudo lrzip -b -L 9 -w 81 -N 4 -p 3,18.97,35
35395,sudo lrzip -b -L 9 -w 81 -N 4 -p 4,18.03,35
35396,sudo lrzip -b -L 9 -w 81 -N 12 -p 1,34.73,35
35397,sudo lrzip -b -L 9 -w 81 -N 12 -p 2,23.82,35
35398,sudo lrzip -b -L 9 -w 81 -N 12 -p 3,19.99,35
35399,sudo lrzip -b -L 9 -w 81 -N 12 -p 4,17.95,35
35400,sudo lrzip -g -L 8 -w 1 -N -20 -p 1,23.77,35
35401,sudo lrzip -g -L 8 -w 1 -N -20 -p 2,18.93,35
35402,sudo lrzip -g -L 8 -w 1 -N -20 -p 3,18.94,35
35403,sudo lrzip -g -L 8 -w 1 -N -20 -p 4,18.56,35
35404,sudo lrzip -g -L 8 -w 1 -N -12 -p 1,23.87,35
35405,sudo lrzip -g -L 8 -w 1 -N -12 -p 2,19.08,35
35406,sudo lrzip -g -L 8 -w 1 -N -12 -p 3,18.69,35
35407,sudo lrzip -g -L 8 -w 1 -N -12 -p 4,18.74,35
35408,sudo lrzip -g -L 8 -w 1 -N -4 -p 1,23.79,35
35409,sudo lrzip -g -L 8 -w 1 -N -4 -p 2,19.0,35
35410,sudo lrzip -g -L 8 -w 1 -N -4 -p 3,18.81,35
35411,sudo lrzip -g -L 8 -w 1 -N -4 -p 4,18.69,35
35412,sudo lrzip -g -L 8 -w 1 -N 4 -p 1,24.08,35
35413,sudo lrzip -g -L 8 -w 1 -N 4 -p 2,19.17,35
35414,sudo lrzip -g -L 8 -w 1 -N 4 -p 3,18.47,35
35415,sudo lrzip -g -L 8 -w 1 -N 4 -p 4,18.13,35
35416,sudo lrzip -g -L 8 -w 1 -N 12 -p 1,24.12,35
35417,sudo lrzip -g -L 8 -w 1 -N 12 -p 2,18.97,35
35418,sudo lrzip -g -L 8 -w 1 -N 12 -p 3,18.53,35
35419,sudo lrzip -g -L 8 -w 1 -N 12 -p 4,18.19,35
35420,sudo lrzip -g -L 8 -w 21 -N -20 -p 1,27.24,35
35421,sudo lrzip -g -L 8 -w 21 -N -20 -p 2,16.91,35
35422,sudo lrzip -g -L 8 -w 21 -N -20 -p 3,14.5,35
35423,sudo lrzip -g -L 8 -w 21 -N -20 -p 4,13.95,35
35424,sudo lrzip -g -L 8 -w 21 -N -12 -p 1,27.24,35
35425,sudo lrzip -g -L 8 -w 21 -N -12 -p 2,16.34,35
35426,sudo lrzip -g -L 8 -w 21 -N -12 -p 3,14.23,35
35427,sudo lrzip -g -L 8 -w 21 -N -12 -p 4,13.94,35
35428,sudo lrzip -g -L 8 -w 21 -N -4 -p 1,27.21,35
35429,sudo lrzip -g -L 8 -w 21 -N -4 -p 2,17.08,35
35430,sudo lrzip -g -L 8 -w 21 -N -4 -p 3,15.75,35
35431,sudo lrzip -g -L 8 -w 21 -N -4 -p 4,13.92,35
35432,sudo lrzip -g -L 8 -w 21 -N 4 -p 1,27.24,35
35433,sudo lrzip -g -L 8 -w 21 -N 4 -p 2,16.1,35
35434,sudo lrzip -g -L 8 -w 21 -N 4 -p 3,14.53,35
35435,sudo lrzip -g -L 8 -w 21 -N 4 -p 4,13.56,35
35436,sudo lrzip -g -L 8 -w 21 -N 12 -p 1,27.18,35
35437,sudo lrzip -g -L 8 -w 21 -N 12 -p 2,15.63,35
35438,sudo lrzip -g -L 8 -w 21 -N 12 -p 3,14.03,35
35439,sudo lrzip -g -L 8 -w 21 -N 12 -p 4,13.66,35
35440,sudo lrzip -g -L 8 -w 41 -N -20 -p 1,27.18,35
35441,sudo lrzip -g -L 8 -w 41 -N -20 -p 2,16.7,35
35442,sudo lrzip -g -L 8 -w 41 -N -20 -p 3,15.27,35
35443,sudo lrzip -g -L 8 -w 41 -N -20 -p 4,13.84,35
35444,sudo lrzip -g -L 8 -w 41 -N -12 -p 1,27.18,35
35445,sudo lrzip -g -L 8 -w 41 -N -12 -p 2,16.84,35
35446,sudo lrzip -g -L 8 -w 41 -N -12 -p 3,14.21,35
35447,sudo lrzip -g -L 8 -w 41 -N -12 -p 4,13.75,35
35448,sudo lrzip -g -L 8 -w 41 -N -4 -p 1,27.23,35
35449,sudo lrzip -g -L 8 -w 41 -N -4 -p 2,16.27,35
35450,sudo lrzip -g -L 8 -w 41 -N -4 -p 3,14.78,35
35451,sudo lrzip -g -L 8 -w 41 -N -4 -p 4,14.02,35
35452,sudo lrzip -g -L 8 -w 41 -N 4 -p 1,27.22,35
35453,sudo lrzip -g -L 8 -w 41 -N 4 -p 2,16.82,35
35454,sudo lrzip -g -L 8 -w 41 -N 4 -p 3,14.09,35
35455,sudo lrzip -g -L 8 -w 41 -N 4 -p 4,13.78,35
35456,sudo lrzip -g -L 8 -w 41 -N 12 -p 1,27.21,35
35457,sudo lrzip -g -L 8 -w 41 -N 12 -p 2,16.31,35
35458,sudo lrzip -g -L 8 -w 41 -N 12 -p 3,14.08,35
35459,sudo lrzip -g -L 8 -w 41 -N 12 -p 4,13.79,35
35460,sudo lrzip -g -L 8 -w 61 -N -20 -p 1,27.21,35
35461,sudo lrzip -g -L 8 -w 61 -N -20 -p 2,16.86,35
35462,sudo lrzip -g -L 8 -w 61 -N -20 -p 3,14.85,35
35463,sudo lrzip -g -L 8 -w 61 -N -20 -p 4,13.7,35
35464,sudo lrzip -g -L 8 -w 61 -N -12 -p 1,27.18,35
35465,sudo lrzip -g -L 8 -w 61 -N -12 -p 2,16.53,35
35466,sudo lrzip -g -L 8 -w 61 -N -12 -p 3,14.2,35
35467,sudo lrzip -g -L 8 -w 61 -N -12 -p 4,13.89,35
35468,sudo lrzip -g -L 8 -w 61 -N -4 -p 1,27.2,35
35469,sudo lrzip -g -L 8 -w 61 -N -4 -p 2,16.29,35
35470,sudo lrzip -g -L 8 -w 61 -N -4 -p 3,14.22,35
35471,sudo lrzip -g -L 8 -w 61 -N -4 -p 4,13.74,35
35472,sudo lrzip -g -L 8 -w 61 -N 4 -p 1,27.21,35
35473,sudo lrzip -g -L 8 -w 61 -N 4 -p 2,16.04,35
35474,sudo lrzip -g -L 8 -w 61 -N 4 -p 3,14.63,35
35475,sudo lrzip -g -L 8 -w 61 -N 4 -p 4,13.56,35
35476,sudo lrzip -g -L 8 -w 61 -N 12 -p 1,27.25,35
35477,sudo lrzip -g -L 8 -w 61 -N 12 -p 2,16.66,35
35478,sudo lrzip -g -L 8 -w 61 -N 12 -p 3,14.13,35
35479,sudo lrzip -g -L 8 -w 61 -N 12 -p 4,13.78,35
35480,sudo lrzip -g -L 8 -w 81 -N -20 -p 1,27.22,35
35481,sudo lrzip -g -L 8 -w 81 -N -20 -p 2,16.25,35
35482,sudo lrzip -g -L 8 -w 81 -N -20 -p 3,14.26,35
35483,sudo lrzip -g -L 8 -w 81 -N -20 -p 4,13.73,35
35484,sudo lrzip -g -L 8 -w 81 -N -12 -p 1,27.25,35
35485,sudo lrzip -g -L 8 -w 81 -N -12 -p 2,16.18,35
35486,sudo lrzip -g -L 8 -w 81 -N -12 -p 3,14.21,35
35487,sudo lrzip -g -L 8 -w 81 -N -12 -p 4,13.74,35
35488,sudo lrzip -g -L 8 -w 81 -N -4 -p 1,27.31,35
35489,sudo lrzip -g -L 8 -w 81 -N -4 -p 2,16.3,35
35490,sudo lrzip -g -L 8 -w 81 -N -4 -p 3,14.72,35
35491,sudo lrzip -g -L 8 -w 81 -N -4 -p 4,13.83,35
35492,sudo lrzip -g -L 8 -w 81 -N 4 -p 1,27.23,35
35493,sudo lrzip -g -L 8 -w 81 -N 4 -p 2,15.96,35
35494,sudo lrzip -g -L 8 -w 81 -N 4 -p 3,14.01,35
35495,sudo lrzip -g -L 8 -w 81 -N 4 -p 4,13.79,35
35496,sudo lrzip -g -L 8 -w 81 -N 12 -p 1,27.26,35
35497,sudo lrzip -g -L 8 -w 81 -N 12 -p 2,16.57,35
35498,sudo lrzip -g -L 8 -w 81 -N 12 -p 3,14.52,35
35499,sudo lrzip -g -L 8 -w 81 -N 12 -p 4,13.9,35
35500,sudo lrzip -g -L 9 -w 1 -N -20 -p 1,29.94,35
35501,sudo lrzip -g -L 9 -w 1 -N -20 -p 2,23.93,35
35502,sudo lrzip -g -L 9 -w 1 -N -20 -p 3,22.97,35
35503,sudo lrzip -g -L 9 -w 1 -N -20 -p 4,23.1,35
35504,sudo lrzip -g -L 9 -w 1 -N -12 -p 1,30.0,35
35505,sudo lrzip -g -L 9 -w 1 -N -12 -p 2,23.96,35
35506,sudo lrzip -g -L 9 -w 1 -N -12 -p 3,22.84,35
35507,sudo lrzip -g -L 9 -w 1 -N -12 -p 4,23.06,35
35508,sudo lrzip -g -L 9 -w 1 -N -4 -p 1,29.97,35
35509,sudo lrzip -g -L 9 -w 1 -N -4 -p 2,23.67,35
35510,sudo lrzip -g -L 9 -w 1 -N -4 -p 3,22.87,35
35511,sudo lrzip -g -L 9 -w 1 -N -4 -p 4,23.08,35
35512,sudo lrzip -g -L 9 -w 1 -N 4 -p 1,30.64,35
35513,sudo lrzip -g -L 9 -w 1 -N 4 -p 2,23.9,35
35514,sudo lrzip -g -L 9 -w 1 -N 4 -p 3,22.85,35
35515,sudo lrzip -g -L 9 -w 1 -N 4 -p 4,22.75,35
35516,sudo lrzip -g -L 9 -w 1 -N 12 -p 1,30.26,35
35517,sudo lrzip -g -L 9 -w 1 -N 12 -p 2,23.84,35
35518,sudo lrzip -g -L 9 -w 1 -N 12 -p 3,22.72,35
35519,sudo lrzip -g -L 9 -w 1 -N 12 -p 4,22.46,35
35520,sudo lrzip -g -L 9 -w 21 -N -20 -p 1,32.76,35
35521,sudo lrzip -g -L 9 -w 21 -N -20 -p 2,19.59,35
35522,sudo lrzip -g -L 9 -w 21 -N -20 -p 3,17.44,35
35523,sudo lrzip -g -L 9 -w 21 -N -20 -p 4,16.96,35
35524,sudo lrzip -g -L 9 -w 21 -N -12 -p 1,32.77,35
35525,sudo lrzip -g -L 9 -w 21 -N -12 -p 2,19.4,35
35526,sudo lrzip -g -L 9 -w 21 -N -12 -p 3,16.9,35
35527,sudo lrzip -g -L 9 -w 21 -N -12 -p 4,17.08,35
35528,sudo lrzip -g -L 9 -w 21 -N -4 -p 1,32.91,35
35529,sudo lrzip -g -L 9 -w 21 -N -4 -p 2,19.62,35
35530,sudo lrzip -g -L 9 -w 21 -N -4 -p 3,17.43,35
35531,sudo lrzip -g -L 9 -w 21 -N -4 -p 4,17.05,35
35532,sudo lrzip -g -L 9 -w 21 -N 4 -p 1,32.76,35
35533,sudo lrzip -g -L 9 -w 21 -N 4 -p 2,19.88,35
35534,sudo lrzip -g -L 9 -w 21 -N 4 -p 3,16.56,35
35535,sudo lrzip -g -L 9 -w 21 -N 4 -p 4,16.88,35
35536,sudo lrzip -g -L 9 -w 21 -N 12 -p 1,32.79,35
35537,sudo lrzip -g -L 9 -w 21 -N 12 -p 2,19.87,35
35538,sudo lrzip -g -L 9 -w 21 -N 12 -p 3,17.1,35
35539,sudo lrzip -g -L 9 -w 21 -N 12 -p 4,16.6,35
35540,sudo lrzip -g -L 9 -w 41 -N -20 -p 1,32.77,35
35541,sudo lrzip -g -L 9 -w 41 -N -20 -p 2,19.47,35
35542,sudo lrzip -g -L 9 -w 41 -N -20 -p 3,16.89,35
35543,sudo lrzip -g -L 9 -w 41 -N -20 -p 4,16.88,35
35544,sudo lrzip -g -L 9 -w 41 -N -12 -p 1,32.69,35
35545,sudo lrzip -g -L 9 -w 41 -N -12 -p 2,19.43,35
35546,sudo lrzip -g -L 9 -w 41 -N -12 -p 3,17.96,35
35547,sudo lrzip -g -L 9 -w 41 -N -12 -p 4,16.87,35
35548,sudo lrzip -g -L 9 -w 41 -N -4 -p 1,32.75,35
35549,sudo lrzip -g -L 9 -w 41 -N -4 -p 2,19.92,35
35550,sudo lrzip -g -L 9 -w 41 -N -4 -p 3,16.85,35
35551,sudo lrzip -g -L 9 -w 41 -N -4 -p 4,16.86,35
35552,sudo lrzip -g -L 9 -w 41 -N 4 -p 1,32.75,35
35553,sudo lrzip -g -L 9 -w 41 -N 4 -p 2,19.77,35
35554,sudo lrzip -g -L 9 -w 41 -N 4 -p 3,16.63,35
35555,sudo lrzip -g -L 9 -w 41 -N 4 -p 4,16.7,35
35556,sudo lrzip -g -L 9 -w 41 -N 12 -p 1,32.76,35
35557,sudo lrzip -g -L 9 -w 41 -N 12 -p 2,19.88,35
35558,sudo lrzip -g -L 9 -w 41 -N 12 -p 3,16.67,35
35559,sudo lrzip -g -L 9 -w 41 -N 12 -p 4,16.92,35
35560,sudo lrzip -g -L 9 -w 61 -N -20 -p 1,32.82,35
35561,sudo lrzip -g -L 9 -w 61 -N -20 -p 2,19.53,35
