,config,time,commit_num
339,--instcombine --inline --simplifycfg --ipsccp --iv-users ,5.122699999999999,0
340,--instcombine --inline --simplifycfg --licm --iv-users ,5.3775,0
341,--instcombine --inline --sccp --ipsccp --licm ,4.887900000000001,0
342,--instcombine --inline --sccp --ipsccp --iv-users ,5.269200000000001,0
343,--instcombine --inline --sccp --licm --iv-users ,5.6172,0
344,--instcombine --inline --ipsccp --licm --iv-users ,5.586500000000002,0
345,--instcombine --jump-threading --simplifycfg --sccp --ipsccp ,4.487799999999999,0
346,--instcombine --jump-threading --simplifycfg --sccp --licm ,4.766900000000001,0
347,--instcombine --jump-threading --simplifycfg --sccp --iv-users ,5.191399999999998,0
348,--instcombine --jump-threading --simplifycfg --ipsccp --licm ,4.837500000000002,0
349,--instcombine --jump-threading --simplifycfg --ipsccp --iv-users ,5.1411,0
350,--instcombine --jump-threading --simplifycfg --licm --iv-users ,5.463100000000001,0
351,--instcombine --jump-threading --sccp --ipsccp --licm ,4.9635000000000025,0
352,--instcombine --jump-threading --sccp --ipsccp --iv-users ,5.334799999999999,0
353,--instcombine --jump-threading --sccp --licm --iv-users ,5.647300000000001,0
354,--instcombine --jump-threading --ipsccp --licm --iv-users ,5.6702,0
355,--instcombine --simplifycfg --sccp --ipsccp --licm ,4.921100000000004,0
356,--instcombine --simplifycfg --sccp --ipsccp --iv-users ,5.3135,0
357,--instcombine --simplifycfg --sccp --licm --iv-users ,5.586500000000001,0
358,--instcombine --simplifycfg --ipsccp --licm --iv-users ,5.655000000000002,0
359,--instcombine --sccp --ipsccp --licm --iv-users ,5.813199999999999,0
360,--inline --jump-threading --simplifycfg --sccp --ipsccp ,1.7071,0
361,--inline --jump-threading --simplifycfg --sccp --licm ,2.0569000000000006,0
362,--inline --jump-threading --simplifycfg --sccp --iv-users ,2.173600000000001,0
363,--inline --jump-threading --simplifycfg --ipsccp --licm ,2.0188,0
364,--inline --jump-threading --simplifycfg --ipsccp --iv-users ,2.2009000000000003,0
365,--inline --jump-threading --simplifycfg --licm --iv-users ,2.5523000000000007,0
366,--inline --jump-threading --sccp --ipsccp --licm ,2.245,0
367,--inline --jump-threading --sccp --ipsccp --iv-users ,2.355,0
368,--inline --jump-threading --sccp --licm --iv-users ,2.6649000000000007,0
369,--inline --jump-threading --ipsccp --licm --iv-users ,2.6659,0
370,--inline --simplifycfg --sccp --ipsccp --licm ,2.1265,0
371,--inline --simplifycfg --sccp --ipsccp --iv-users ,2.2802,0
372,--inline --simplifycfg --sccp --licm --iv-users ,2.6564000000000005,0
373,--inline --simplifycfg --ipsccp --licm --iv-users ,2.6842999999999995,0
374,--inline --sccp --ipsccp --licm --iv-users ,2.8582000000000005,0
375,--jump-threading --simplifycfg --sccp --ipsccp --licm ,2.2561000000000004,0
376,--jump-threading --simplifycfg --sccp --ipsccp --iv-users ,2.3877000000000006,0
377,--jump-threading --simplifycfg --sccp --licm --iv-users ,2.7026000000000003,0
378,--jump-threading --simplifycfg --ipsccp --licm --iv-users ,2.6933,0
379,--jump-threading --sccp --ipsccp --licm --iv-users ,2.9466999999999994,0
380,--simplifycfg --sccp --ipsccp --licm --iv-users ,2.907700000000001,0
381,--gvn --instcombine --inline --jump-threading --simplifycfg --sccp ,5.4129,0
382,--gvn --instcombine --inline --jump-threading --simplifycfg --ipsccp ,5.509600000000001,0
383,--gvn --instcombine --inline --jump-threading --simplifycfg --licm ,5.785000000000001,0
384,--gvn --instcombine --inline --jump-threading --simplifycfg --iv-users ,6.166100000000001,0
385,--gvn --instcombine --inline --jump-threading --sccp --ipsccp ,5.6244000000000005,0
386,--gvn --instcombine --inline --jump-threading --sccp --licm ,5.835399999999999,0
387,--gvn --instcombine --inline --jump-threading --sccp --iv-users ,6.182900000000002,0
388,--gvn --instcombine --inline --jump-threading --ipsccp --licm ,5.8495,0
389,--gvn --instcombine --inline --jump-threading --ipsccp --iv-users ,6.242799999999999,0
390,--gvn --instcombine --inline --jump-threading --licm --iv-users ,6.4581,0
391,--gvn --instcombine --inline --simplifycfg --sccp --ipsccp ,5.584700000000001,0
392,--gvn --instcombine --inline --simplifycfg --sccp --licm ,5.8664000000000005,0
393,--gvn --instcombine --inline --simplifycfg --sccp --iv-users ,6.101600000000002,0
394,--gvn --instcombine --inline --simplifycfg --ipsccp --licm ,5.8865,0
395,--gvn --instcombine --inline --simplifycfg --ipsccp --iv-users ,6.169199999999997,0
396,--gvn --instcombine --inline --simplifycfg --licm --iv-users ,6.391200000000001,0
397,--gvn --instcombine --inline --sccp --ipsccp --licm ,5.916899999999998,0
398,--gvn --instcombine --inline --sccp --ipsccp --iv-users ,6.252600000000003,0
399,--gvn --instcombine --inline --sccp --licm --iv-users ,6.4595,0
400,--gvn --instcombine --inline --ipsccp --licm --iv-users ,6.545500000000002,0
401,--gvn --instcombine --jump-threading --simplifycfg --sccp --ipsccp ,5.631200000000002,0
402,--gvn --instcombine --jump-threading --simplifycfg --sccp --licm ,5.8302000000000005,0
403,--gvn --instcombine --jump-threading --simplifycfg --sccp --iv-users ,6.236699999999997,0
404,--gvn --instcombine --jump-threading --simplifycfg --ipsccp --licm ,5.954999999999998,0
405,--gvn --instcombine --jump-threading --simplifycfg --ipsccp --iv-users ,6.199300000000001,0
406,--gvn --instcombine --jump-threading --simplifycfg --licm --iv-users ,6.533200000000001,0
407,--gvn --instcombine --jump-threading --sccp --ipsccp --licm ,6.0243,0
408,--gvn --instcombine --jump-threading --sccp --ipsccp --iv-users ,6.350600000000001,0
409,--gvn --instcombine --jump-threading --sccp --licm --iv-users ,6.498799999999998,0
410,--gvn --instcombine --jump-threading --ipsccp --licm --iv-users ,6.5777,0
411,--gvn --instcombine --simplifycfg --sccp --ipsccp --licm ,5.9514,0
412,--gvn --instcombine --simplifycfg --sccp --ipsccp --iv-users ,6.265799999999998,0
413,--gvn --instcombine --simplifycfg --sccp --licm --iv-users ,6.512499999999999,0
414,--gvn --instcombine --simplifycfg --ipsccp --licm --iv-users ,6.5744,0
415,--gvn --instcombine --sccp --ipsccp --licm --iv-users ,6.6955,0
416,--gvn --inline --jump-threading --simplifycfg --sccp --ipsccp ,3.9221,0
417,--gvn --inline --jump-threading --simplifycfg --sccp --licm ,4.1604,0
418,--gvn --inline --jump-threading --simplifycfg --sccp --iv-users ,4.3593,0
419,--gvn --inline --jump-threading --simplifycfg --ipsccp --licm ,4.217000000000001,0
420,--gvn --inline --jump-threading --simplifycfg --ipsccp --iv-users ,4.3908,0
